event_id,split,ID,event_start,event_end,first_high_date,last_high_date,peak_date,season,water_year,month,duration_days,high_flow_days,threshold_q95,peak_q,event_volume_q,p3,p7,p30,event_precip,temp7,temp30,swe_before,swe_mean7,swe_delta_7,soil_wetness,soil_wetness_30,frac_snow,aridity,p_season,area_calc,event_type,climate_sensitivity,heavy_rain_flag,rain_concentrated_flag,snowpack_flag,melt_flag,wet_antecedent_flag
test_77_0014,test,77,2017-08-09,2017-08-14,2017-08-11,2017-08-12,2017-08-11,JJA,2017,8,6,2,6.060654044560002,8.647133583193881,34.94400663836143,38.52999999999999,73.17999999999996,225.17000000000002,46.330000000000005,10.685714285714283,10.889999999999999,286.78,286.7928571428571,0.09000000000003183,0.39000000000000007,0.3783333333333333,0.42,0.5,0.37,7223.704,long_rain_wet_soil,antecedent_wetness_storage,True,False,True,False,True
test_78_0001,test,78,2014-05-20,2014-05-26,2014-05-22,2014-05-24,2014-05-22,MAM,2014,5,7,3,1.2037250554323726,2.9853658536585366,10.345649667405766,0.0,16.73000000000001,122.47999999999999,4.69,2.157142857142857,0.9166666666666666,479.42,482.0457142857143,-37.19,0.48857142857142855,0.4816666666666667,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,False,True,True,True
test_78_0002,test,78,2014-06-09,2014-06-14,2014-06-11,2014-06-12,2014-06-12,JJA,2014,6,6,2,1.2037250554323726,4.343627494456762,9.519964523281596,16.699999999999946,16.900000000000006,95.72,25.37,9.200000000000001,3.6333333333333333,243.38,151.33714285714285,-155.24,0.5371428571428571,0.521,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,True,True,True,True
test_78_0003,test,78,2014-06-27,2014-07-02,2014-06-29,2014-06-30,2014-06-29,JJA,2014,6,6,2,1.2037250554323726,3.7663503325942345,8.38009756097561,34.06999999999994,66.36000000000001,131.82,53.57000000000001,7.828571428571429,6.3533333333333335,34.53,18.152857142857144,-27.16,0.4614285714285714,0.5013333333333334,0.45,0.46,0.4,135.627,rain_on_snow,warming_snow_transition,True,False,True,True,False
test_78_0004,test,78,2014-07-21,2014-07-25,2014-07-23,2014-07-23,2014-07-23,JJA,2014,7,5,1,1.2037250554323726,1.2401241685144122,4.810430155210643,32.83999999999995,36.56,207.78,42.44,11.214285714285714,8.49,0.0,0.0,0.0,0.4657142857142857,0.4666666666666667,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_78_0005,test,78,2014-07-28,2014-08-07,2014-07-30,2014-08-05,2014-07-31,JJA,2014,7,11,6,1.2037250554323726,23.93337472283814,43.23512195121951,49.809999999999945,85.62,234.77,85.88,9.428571428571429,9.186666666666666,0.0,0.0,0.0,0.48,0.4706666666666666,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_78_0006,test,78,2014-08-09,2014-08-23,2014-08-11,2014-08-21,2014-08-13,JJA,2014,8,15,11,1.2037250554323726,17.41729490022173,63.584141906873604,68.17999999999995,85.79,235.87,137.37,9.842857142857143,10.05,0.0,0.0,0.0,0.4942857142857143,0.484,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_78_0007,test,78,2014-08-29,2014-09-07,2014-08-31,2014-09-05,2014-09-01,SON,2014,9,10,6,1.2037250554323726,2.152017738359202,13.996416851441241,39.419999999999945,47.47,211.45000000000002,69.24,6.971428571428572,7.416666666666667,0.06,0.5614285714285714,3.8,0.48571428571428577,0.498,0.45,0.46,0.4,135.627,long_rain_wet_soil,antecedent_wetness_storage,True,True,True,False,True
test_78_0008,test,78,2014-09-11,2014-09-16,2014-09-13,2014-09-14,2014-09-14,SON,2014,9,6,2,1.2037250554323726,1.7190598669623063,7.197445676274945,16.239999999999945,36.650000000000006,157.93,21.08,5.657142857142858,6.320000000000001,0.01,0.1357142857142857,0.39,0.49,0.495,0.45,0.46,0.4,135.627,storage_release,antecedent_wetness_storage,False,False,True,False,True
test_78_0009,test,78,2014-11-08,2014-11-15,2014-11-10,2014-11-13,2014-11-11,SON,2015,11,8,4,1.2037250554323726,3.542208425720621,12.105578713968958,5.849999999999936,82.99,193.07,17.77,1.1571428571428581,1.396666666666667,79.84,101.79142857142858,17.459999999999994,0.45999999999999996,0.4316666666666667,0.45,0.46,0.4,135.627,long_rain_wet_soil,antecedent_wetness_storage,True,False,True,False,True
test_78_0010,test,78,2015-05-03,2015-05-07,2015-05-05,2015-05-05,2015-05-05,MAM,2015,5,5,1,1.2037250554323726,1.6724434589800443,4.7088957871396895,6.119999999999932,29.719999999999995,81.96,17.13,1.957142857142858,-0.01666666666666646,448.29,445.12857142857143,-34.19,0.4642857142857143,0.4166666666666667,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,False,True,True,False
test_78_0011,test,78,2015-05-17,2015-05-22,2015-05-19,2015-05-20,2015-05-19,MAM,2015,5,6,2,1.2037250554323726,1.6264656319290467,6.440727272727273,16.65999999999993,51.86,130.62,77.47000000000001,5.3571428571428585,2.8166666666666673,302.6,233.2057142857143,-115.56000000000003,0.5414285714285715,0.48333333333333334,0.45,0.46,0.4,135.627,rain_on_snow,warming_snow_transition,True,False,True,True,True
test_78_0012,test,78,2015-05-28,2015-06-01,2015-05-30,2015-05-30,2015-05-30,MAM,2015,5,5,1,1.2037250554323726,1.2401241685144122,5.387068736141907,9.549999999999928,23.799999999999997,191.28,15.79,1.700000000000001,2.9600000000000004,235.08,225.8842857142857,-33.130000000000024,0.4914285714285715,0.5103333333333333,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,False,True,True,True
test_78_0013,test,78,2015-06-02,2015-06-09,2015-06-04,2015-06-07,2015-06-04,JJA,2015,6,8,4,1.2037250554323726,2.74589800443459,14.038563192904657,12.14999999999993,27.939999999999998,191.09,51.61,7.014285714285715,3.8500000000000005,225.39,161.75285714285715,-124.97999999999999,0.5185714285714286,0.52,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,False,True,True,True
test_78_0014,test,78,2016-05-20,2016-05-24,2016-05-22,2016-05-22,2016-05-22,MAM,2016,5,5,1,1.2037250554323726,1.4393614190687363,4.648230598669624,2.3199999999999235,22.34,162.12,28.25,1.5714285714285714,-0.5233333333333329,328.84,330.1985714285714,-17.329999999999984,0.5028571428571428,0.4886666666666667,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,False,True,True,True
test_78_0015,test,78,2016-05-26,2016-06-01,2016-05-28,2016-05-30,2016-05-29,MAM,2016,5,7,3,1.2037250554323726,5.586944567627495,15.624159645232817,13.099999999999925,40.86,166.4,41.23,5.185714285714285,1.8333333333333337,311.51,272.35714285714283,-89.75,0.5285714285714286,0.49933333333333335,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,False,True,True,True
test_78_0016,test,78,2016-06-13,2016-06-29,2016-06-15,2016-06-27,2016-06-17,JJA,2016,6,17,12,1.2037250554323726,11.617064301552107,52.30233259423504,40.17999999999992,86.44999999999999,247.43,139.64,6.200000000000001,5.406666666666667,44.43,27.48857142857143,-29.15,0.49571428571428566,0.5213333333333333,0.45,0.46,0.4,135.627,rain_on_snow,warming_snow_transition,True,False,True,True,True
test_78_0017,test,78,2016-06-30,2016-07-05,2016-07-02,2016-07-03,2016-07-03,JJA,2016,7,6,2,1.2037250554323726,4.244647450110865,11.988718403547672,20.029999999999927,46.31999999999999,254.01,44.35999999999999,9.785714285714286,8.136666666666667,0.04,0.0,-0.04,0.4642857142857143,0.4906666666666667,0.45,0.46,0.4,135.627,long_rain_wet_soil,antecedent_wetness_storage,True,False,True,False,True
test_78_0018,test,78,2016-07-09,2016-07-15,2016-07-11,2016-07-13,2016-07-12,JJA,2016,7,7,3,1.2037250554323726,9.98229711751663,20.367538802660757,31.339999999999925,42.71999999999999,226.71999999999997,77.16,11.885714285714286,9.656666666666668,0.0,0.0,0.0,0.4471428571428571,0.4686666666666666,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_78_0019,test,78,2016-08-03,2016-08-14,2016-08-05,2016-08-12,2016-08-05,JJA,2016,8,12,6,1.2037250554323726,7.104851441241684,20.308789356984477,55.589999999999925,81.25,224.12,108.92999999999999,10.214285714285714,10.106666666666667,0.0,0.12571428571428572,0.88,0.4714285714285714,0.46366666666666667,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_78_0020,test,78,2016-09-08,2016-09-12,2016-09-10,2016-09-10,2016-09-10,SON,2016,9,5,1,1.2037250554323726,1.5530288248337027,4.205055432372506,1.2999999999999219,27.959999999999994,105.08,16.62,9.228571428571428,10.26,0.0,0.0,0.0,0.4571428571428572,0.47800000000000004,0.45,0.46,0.4,135.627,rainfall_runoff,mixed_rainfall_runoff,False,False,False,False,False
test_78_0021,test,78,2016-09-15,2016-09-21,2016-09-17,2016-09-19,2016-09-17,SON,2016,9,7,2,1.2037250554323726,1.362731707317073,6.097170731707317,40.22999999999992,55.70999999999999,142.51,55.42999999999999,9.085714285714285,10.190000000000001,0.0,0.09285714285714286,0.65,0.45428571428571424,0.4673333333333334,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,False
test_78_0022,test,78,2017-05-13,2017-05-17,2017-05-15,2017-05-15,2017-05-15,MAM,2017,5,5,1,1.2037250554323726,1.7918580931263859,5.366634146341463,15.049999999999919,21.469999999999988,179.97,15.05,1.9857142857142862,-1.7966666666666662,299.95,276.4785714285714,-62.16,0.4942857142857143,0.47600000000000003,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,True,True,True,True
test_78_0023,test,78,2017-05-17,2017-05-21,2017-05-19,2017-05-19,2017-05-19,MAM,2017,5,5,1,1.2037250554323726,2.2925055432372505,5.869835920177384,7.119999999999918,22.169999999999987,153.8,10.87,4.642857142857143,-0.20999999999999955,280.59,216.51142857142858,-124.90999999999997,0.5214285714285715,0.482,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,False,True,True,True
test_78_0024,test,78,2017-05-23,2017-05-27,2017-05-25,2017-05-25,2017-05-25,MAM,2017,5,5,1,1.2037250554323726,1.3225011086474503,4.671858093126387,23.13999999999992,40.48999999999999,176.92000000000002,23.14,4.114285714285715,1.4333333333333338,178.94,114.85857142857142,-102.00999999999999,0.5371428571428571,0.49500000000000005,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,True,True,True,True
test_78_0025,test,78,2017-05-29,2017-06-03,2017-05-31,2017-06-01,2017-06-01,JJA,2017,6,6,2,1.2037250554323726,2.1890554323725055,8.205126385809312,23.18999999999992,23.269999999999985,119.11000000000001,38.7,9.314285714285715,4.183333333333334,76.93,48.98142857142857,-44.970000000000006,0.5028571428571428,0.5036666666666666,0.45,0.46,0.4,135.627,snowmelt,warming_snow_transition,False,True,True,True,True
test_78_0026,test,78,2017-06-04,2017-06-08,2017-06-06,2017-06-06,2017-06-06,JJA,2017,6,5,1,1.2037250554323726,1.7720620842572063,5.499458980044347,28.129999999999917,63.37999999999999,138.11,32.88,7.928571428571429,5.4399999999999995,42.55,23.69857142857143,-30.18,0.48142857142857143,0.5066666666666667,0.45,0.46,0.4,135.627,rain_on_snow,warming_snow_transition,True,False,True,True,True
test_78_0027,test,78,2017-06-28,2017-07-05,2017-06-30,2017-07-03,2017-06-30,JJA,2017,6,8,4,1.2037250554323726,2.231840354767184,9.162997782705098,37.73999999999992,59.749999999999986,156.34,65.39999999999999,10.685714285714285,10.056666666666667,0.0,0.0014285714285714286,0.01,0.41571428571428576,0.44166666666666665,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,False
test_78_0028,test,78,2017-08-03,2017-08-14,2017-08-05,2017-08-12,2017-08-06,JJA,2017,8,12,6,1.2037250554323726,10.463148558758316,25.462137472283814,46.609999999999914,57.829999999999984,244.71,128.67,14.057142857142859,10.770000000000001,0.0,0.0,0.0,0.48857142857142855,0.4763333333333334,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_78_0029,test,78,2017-08-17,2017-08-22,2017-08-19,2017-08-20,2017-08-19,JJA,2017,8,6,2,1.2037250554323726,10.43441241685144,18.675937915742796,39.589999999999904,51.37999999999998,273.24,41.949999999999996,10.771428571428572,10.773333333333333,0.0,0.0,0.0,0.5042857142857143,0.497,0.45,0.46,0.4,135.627,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_83_0001,test,83,2014-05-20,2014-05-26,2014-05-22,2014-05-24,2014-05-23,MAM,2014,5,7,3,11.020319999999987,13.915799999999999,70.3404,1.8100000000000178,6.7500000000000355,145.42000000000002,6.360000000000001,5.52857142857143,3.2566666666666673,254.64,216.03857142857143,-104.67999999999998,0.3085714285714286,0.315,0.35,0.45,0.42,15.924,snowmelt,warming_snow_transition,False,False,True,True,True
test_83_0002,test,83,2014-06-09,2014-06-14,2014-06-11,2014-06-12,2014-06-12,JJA,2014,6,6,2,11.020319999999987,14.4936,65.5344,18.08000000000002,18.570000000000036,117.67,28.15,13.057142857142859,6.570000000000001,12.73,3.685714285714286,-12.620000000000001,0.2542857142857143,0.3026666666666667,0.35,0.45,0.42,15.924,snowmelt,warming_snow_transition,False,True,True,True,False
test_83_0003,test,83,2014-07-29,2014-08-03,2014-07-31,2014-08-01,2014-07-31,JJA,2014,7,6,2,11.020319999999987,16.734600000000004,59.71860000000001,56.74000000000002,93.49000000000004,247.30999999999997,70.07,11.285714285714288,11.286666666666667,0.0,0.0,0.0,0.2885714285714286,0.26166666666666666,0.35,0.45,0.42,15.924,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_83_0004,test,83,2014-08-11,2014-08-16,2014-08-13,2014-08-14,2014-08-14,JJA,2014,8,6,2,11.020319999999987,11.691,53.4384,58.33000000000003,89.25000000000004,260.66,89.55000000000001,10.928571428571429,11.863333333333335,0.0,0.0,0.0,0.29857142857142854,0.2856666666666666,0.35,0.45,0.42,15.924,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_83_0005,test,83,2015-05-04,2015-05-08,2015-05-06,2015-05-06,2015-05-06,MAM,2015,5,5,1,11.020319999999987,12.042,48.9186,21.38000000000002,56.67000000000003,101.28,26.709999999999997,4.814285714285716,2.5966666666666667,285.58,252.56285714285715,-94.05999999999997,0.32571428571428573,0.2573333333333333,0.35,0.45,0.42,15.924,rain_on_snow,warming_snow_transition,True,False,True,True,True
test_83_0006,test,83,2015-05-12,2015-05-17,2015-05-14,2015-05-15,2015-05-15,MAM,2015,5,6,2,11.020319999999987,13.424400000000002,65.52900000000001,38.79000000000002,46.110000000000035,145.84,40.9,8.085714285714287,4.44,163.58,90.06857142857143,-125.25000000000001,0.3442857142857143,0.30100000000000005,0.35,0.45,0.42,15.924,rain_on_snow,warming_snow_transition,True,True,True,True,True
test_83_0007,test,83,2015-06-03,2015-06-12,2015-06-05,2015-06-10,2015-06-06,JJA,2015,6,10,6,11.020319999999987,15.093,119.8746,12.52000000000002,29.490000000000038,209.64000000000001,58.49000000000001,12.285714285714288,7.066666666666667,6.99,0.7785714285714286,-6.99,0.2642857142857143,0.30199999999999994,0.35,0.45,0.42,15.924,snowmelt,warming_snow_transition,False,False,True,True,True
test_83_0008,test,83,2016-05-26,2016-06-29,2016-05-28,2016-06-27,2016-06-17,JJA,2016,6,35,31,11.020319999999987,16.8858,449.0532,41.360000000000014,88.17000000000004,265.08,287.1,8.500000000000002,7.873333333333334,0.0,0.18714285714285714,0.07,0.2671428571428572,0.3026666666666667,0.35,0.45,0.42,15.924,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_83_0009,test,83,2016-06-30,2016-07-08,2016-07-02,2016-07-06,2016-07-03,JJA,2016,7,9,5,11.020319999999987,18.7542,110.45700000000001,26.530000000000015,53.98000000000003,260.56,60.79,11.571428571428573,10.306666666666667,0.0,0.0,0.0,0.26142857142857145,0.2706666666666667,0.35,0.45,0.42,15.924,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_83_0010,test,83,2016-07-10,2016-07-18,2016-07-12,2016-07-16,2016-07-14,JJA,2016,7,9,5,11.020319999999987,16.4862,111.3858,68.64000000000001,81.92000000000004,248.42,83.88,12.22857142857143,11.490000000000002,0.0,0.6957142857142857,4.71,0.2542857142857143,0.26333333333333336,0.35,0.45,0.42,15.924,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_83_0011,test,83,2016-08-03,2016-08-08,2016-08-05,2016-08-06,2016-08-05,JJA,2016,8,6,2,11.020319999999987,22.1184,60.26400000000001,57.630000000000024,84.85000000000004,229.15999999999997,58.63999999999999,12.200000000000003,12.23,0.0,0.03,0.21,0.27142857142857146,0.26566666666666666,0.35,0.45,0.42,15.924,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_83_0012,test,83,2016-08-08,2016-08-12,2016-08-10,2016-08-10,2016-08-10,JJA,2016,8,5,1,11.020319999999987,13.068,51.224399999999996,53.200000000000024,111.36000000000004,269.9,59.769999999999996,10.128571428571432,11.406666666666668,0.0,0.20142857142857146,0.92,0.2957142857142857,0.275,0.35,0.45,0.42,15.924,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_83_0013,test,83,2017-05-16,2017-05-21,2017-05-18,2017-05-19,2017-05-19,MAM,2017,5,6,2,11.020319999999987,13.527000000000001,64.5516,9.840000000000028,29.000000000000043,175.26,13.03,7.7285714285714295,1.9966666666666675,74.26,28.521428571428572,-67.38000000000001,0.3314285714285714,0.3073333333333333,0.35,0.45,0.42,15.924,snowmelt,warming_snow_transition,False,False,True,True,True
test_83_0014,test,83,2017-05-29,2017-06-08,2017-05-31,2017-06-06,2017-06-01,JJA,2017,6,11,6,11.020319999999987,13.3002,120.1716,30.110000000000028,30.17000000000004,151.03,84.64,12.142857142857144,6.863333333333333,1.77,0.13571428571428573,-1.77,0.2542857142857143,0.2986666666666667,0.35,0.45,0.42,15.924,rainfall_runoff,mixed_rainfall_runoff,False,True,True,False,False
test_83_0015,test,83,2017-08-03,2017-08-09,2017-08-05,2017-08-07,2017-08-06,JJA,2017,8,7,3,11.020319999999987,20.655,84.0078,52.15000000000003,62.74000000000004,265.07,61.35,15.971428571428573,12.776666666666667,0.0,0.0,0.0,0.2857142857142857,0.277,0.35,0.45,0.42,15.924,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_83_0016,test,83,2017-08-09,2017-08-14,2017-08-11,2017-08-12,2017-08-11,JJA,2017,8,6,2,11.020319999999987,18.0252,73.0242,58.39000000000003,98.08000000000004,257.05,66.78,12.55714285714286,12.506666666666666,0.0,0.0,0.0,0.30428571428571427,0.2876666666666667,0.35,0.45,0.42,15.924,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_83_0017,test,83,2017-08-17,2017-08-21,2017-08-19,2017-08-19,2017-08-19,JJA,2017,8,5,1,11.020319999999987,13.224599999999997,44.658,39.88000000000003,54.540000000000035,272.02,41.79,12.885714285714288,12.706666666666669,0.0,0.0,0.0,0.29857142857142854,0.29600000000000004,0.35,0.45,0.42,15.924,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_87_0001,test,87,2014-05-20,2014-05-25,2014-05-22,2014-05-23,2014-05-23,MAM,2014,5,6,2,7.415230474102493,9.276772814469716,40.81573252946012,2.1799999999999504,6.930000000000003,136.98,4.57,4.685714285714288,2.2066666666666674,366.82,342.76000000000005,-74.11000000000001,0.39142857142857146,0.38566666666666666,0.39,0.48,0.41,1095.132,snowmelt,warming_snow_transition,False,False,True,True,True
test_87_0002,test,87,2014-05-26,2014-05-30,2014-05-28,2014-05-28,2014-05-28,MAM,2014,5,5,1,7.415230474102493,7.440723485886545,28.403082488352972,22.60999999999995,27.180000000000003,147.16,31.650000000000006,5.542857142857144,2.5700000000000003,334.92,264.2471428571428,-106.04000000000002,0.41857142857142854,0.39499999999999996,0.39,0.48,0.41,1095.132,snowmelt,warming_snow_transition,False,True,True,True,True
